District Name,District Code,Taluka Name,Taluka Code,Village Name,Village Code,DTV Code
અમરેલી,13,ધારી,07,મોણવેલ - 001,001,1307001
અમરેલી,13,ધારી,07,મોરજર - 031,031,1307031
અમરેલી,13,ધારી,07,રાજસ્થળી - 079,079,1307079
અમરેલી,13,ધારી,07,રામપુર - 048,048,1307048
અમરેલી,13,ધારી,07,રાવણા - 069,069,1307069
અમરેલી,13,ધારી,07,લાખાપાદર - 050,050,1307050
અમરેલી,13,ધારી,07,વાઘવડી - 049,049,1307049
અમરેલી,13,ધારી,07,વાવડી - 035,035,1307035
અમરેલી,13,ધારી,07,વીરપુર - 065,065,1307065
અમરેલી,13,ધારી,07,શેમરડી - 073,073,1307073
અમરેલી,13,ધારી,07,શેલ ખ઼ંભાળીયા - 039,039,1307039
અમરેલી,13,ધારી,07,શીવડ - 045,045,1307045
અમરેલી,13,ધારી,07,સુખપુર - 070,070,1307070
અમરેલી,13,ધારી,07,સમઢીયાળા નાના - 037,037,1307037
અમરેલી,13,ધારી,07,સરસીયા - 053,053,1307053
અમરેલી,13,ધારી,07,હુડલી - 043,043,1307043
અમરેલી,13,ધારી,07,હીરાવા - 078,078,1307078
અમરેલી,13,સાવરકુંડલા,08,અભરામપરા - 064,064,1308064
અમરેલી,13,સાવરકુંડલા,08,અમૃતવેલ - 024,024,1308024
અમરેલી,13,સાવરકુંડલા,08,આંકોલડા - 010,010,1308010
અમરેલી,13,સાવરકુંડલા,08,આદસંગ - 077,077,1308077
અમરેલી,13,સાવરકુંડલા,08,આંબરડી - 072,072,1308072
અમરેલી,13,સાવરકુંડલા,08,ઓળીયા - 027,027,1308027
અમરેલી,13,સાવરકુંડલા,08,કુંકાવાવ - 008,008,1308008
અમરેલી,13,સાવરકુંડલા,08,કુંડલા - 083,083,1308083
અમરેલી,13,સાવરકુંડલા,08,કેદારીયા - 041,041,1308041
અમરેલી,13,સાવરકુંડલા,08,કરજાળા - 028,028,1308028
અમરેલી,13,સાવરકુંડલા,08,કેરાળા - 007,007,1308007
અમરેલી,13,સાવરકુંડલા,08,કાનાતળાવ - 030,030,1308030
અમરેલી,13,સાવરકુંડલા,08,ખડકાળા - 004,004,1308004
અમરેલી,13,સાવરકુંડલા,08,ખડસલી - 060,060,1308060
અમરેલી,13,સાવરકુંડલા,08,ખાલપર - 009,009,1308009
અમરેલી,13,સાવરકુંડલા,08,ખોડીયાણા - 076,076,1308076
અમરેલી,13,સાવરકુંડલા,08,ગાધકડા - 054,054,1308054
અમરેલી,13,સાવરકુંડલા,08,ગીણીયા - 075,075,1308075
અમરેલી,13,સાવરકુંડલા,08,ગોરડકા - 061,061,1308061
અમરેલી,13,સાવરકુંડલા,08,ઘજડી - 052,052,1308052
અમરેલી,13,સાવરકુંડલા,08,ઘાંણલા - 080,080,1308080
અમરેલી,13,સાવરકુંડલા,08,ઘોબા - 013,013,1308013
અમરેલી,13,સાવરકુંડલા,08,ચરખડીયા - 026,026,1308026
અમરેલી,13,સાવરકુંડલા,08,ચીખલી - 069,069,1308069
અમરેલી,13,સાવરકુંડલા,08,છાપરી - 056,056,1308056
અમરેલી,13,સાવરકુંડલા,08,જેજાદ - 037,037,1308037
અમરેલી,13,સાવરકુંડલા,08,જુના સાવર - 006,006,1308006
અમરેલી,13,સાવરકુંડલા,08,જાંબુડા - 059,059,1308059
અમરેલી,13,સાવરકુંડલા,08,જાબાળ - 063,063,1308063
અમરેલી,13,સાવરકુંડલા,08,જીરા - 002,002,1308002
અમરેલી,13,સાવરકુંડલા,08,ઠવી - 038,038,1308038
અમરેલી,13,સાવરકુંડલા,08,ડેડકડી - 057,057,1308057
અમરેલી,13,સાવરકુંડલા,08,થોરડી - 078,078,1308078
અમરેલી,13,સાવરકુંડલા,08,દેતડ઼ - 079,079,1308079
અમરેલી,13,સાવરકુંડલા,08,દાઘીયા - 068,068,1308068
અમરેલી,13,સાવરકુંડલા,08,દોલતી - 071,071,1308071
અમરેલી,13,સાવરકુંડલા,08,ધાર - 022,022,1308022
અમરેલી,13,સાવરકુંડલા,08,નેસડી - 029,029,1308029
અમરેલી,13,સાવરકુંડલા,08,નાના ઝીંઝુડા - 032,032,1308032
અમરેલી,13,સાવરકુંડલા,08,નાના ભમોદ્રા - 025,025,1308025
અમરેલી,13,સાવરકુંડલા,08,નાની વડાલ - 047,047,1308047
અમરેલી,13,સાવરકુંડલા,08,નાળ - 040,040,1308040
અમરેલી,13,સાવરકુંડલા,08,પાટી - 082,082,1308082
અમરેલી,13,સાવરકુંડલા,08,પીઠવડી - 033,033,1308033
અમરેલી,13,સાવરકુંડલા,08,પીપરડી - 092,092,1308092
અમરેલી,13,સાવરકુંડલા,08,પીયાવા - 021,021,1308021
અમરેલી,13,સાવરકુંડલા,08,ફાચરીયા - 019,019,1308019
અમરેલી,13,સાવરકુંડલા,08,ફીફાદ - 012,012,1308012
અમરેલી,13,સાવરકુંડલા,08,બગોયા - 074,074,1308074
અમરેલી,13,સાવરકુંડલા,08,બાઢડા - 050,050,1308050
અમરેલી,13,સાવરકુંડલા,08,બોરાલા - 003,003,1308003
અમરેલી,13,સાવરકુંડલા,08,ભેંકરા - 048,048,1308048
અમરેલી,13,સાવરકુંડલા,08,ભમ્મર - 070,070,1308070
અમરેલી,13,સાવરકુંડલા,08,ભુવા - 005,005,1308005
અમરેલી,13,સાવરકુંડલા,08,ભોકરવા - 046,046,1308046
અમરેલી,13,સાવરકુંડલા,08,મેકડા - 011,011,1308011
અમરેલી,13,સાવરકુંડલા,08,મઢડા - 058,058,1308058
અમરેલી,13,સાવરકુંડલા,08,મેરીયાણા - 065,065,1308065
અમરેલી,13,સાવરકુંડલા,08,મેવાસા - 035,035,1308035
અમરેલી,13,સાવરકુંડલા,08,મીતીયાળા - 073,073,1308073
અમરેલી,13,સાવરકુંડલા,08,મોટા ઝીંઝુડા - 031,031,1308031
અમરેલી,13,સાવરકુંડલા,08,મોટા ભમોદ્રા - 016,016,1308016
અમરેલી,13,સાવરકુંડલા,08,મોલડી - 023,023,1308023
અમરેલી,13,સાવરકુંડલા,08,રામગઢ - 053,053,1308053
અમરેલી,13,સાવરકુંડલા,08,લુવારા - 062,062,1308062
અમરેલી,13,સાવરકુંડલા,08,લીખાળા - 055,055,1308055
અમરેલી,13,સાવરકુંડલા,08,વંડા - 020,020,1308020
અમરેલી,13,સાવરકુંડલા,08,વણોટ - 081,081,1308081
અમરેલી,13,સાવરકુંડલા,08,વાંસીયાળી - 036,036,1308036
અમરેલી,13,સાવરકુંડલા,08,વિજપડી - 066,066,1308066
અમરેલી,13,સાવરકુંડલા,08,વિજયાનગર - 049,049,1308049
અમરેલી,13,સાવરકુંડલા,08,વિરડી - 039,039,1308039
અમરેલી,13,સાવરકુંડલા,08,શેલણા - 018,018,1308018
અમરેલી,13,સાવરકુંડલા,08,સેંજળ - 034,034,1308034
અમરેલી,13,સાવરકુંડલા,08,સાવર સામાપાદર - 091,091,1308091
અમરેલી,13,સાવરકુંડલા,08,સીમરણ - 001,001,1308001
અમરેલી,13,સાવરકુંડલા,08,હાડીડા - 067,067,1308067
અમરેલી,13,સાવરકુંડલા,08,હાથસણી - 051,051,1308051
અમરેલી,13,સાવરકુંડલા,08,હીપાવડલી - 093,093,1308093
અમરેલી,13,ખાંભા,09,અનીડા - 006,006,1309006
અમરેલી,13,ખાંભા,09,આબલીયાળા - 032,032,1309032
અમરેલી,13,ખાંભા,09,ઇગોરાળા - 007,007,1309007
અમરેલી,13,ખાંભા,09,ઉમરીયા - 012,012,1309012
અમરેલી,13,ખાંભા,09,કંટાળા - 029,029,1309029
અમરેલી,13,ખાંભા,09,કાતરપરા - 047,047,1309047
અમરેલી,13,ખાંભા,09,કોટડા - 005,005,1309005
અમરેલી,13,ખાંભા,09,કોદીયા - 046,046,1309046
અમરેલી,13,ખાંભા,09,ખડાઘાર - 023,023,1309023
અમરેલી,13,ખાંભા,09,ખાંભા - 015,015,1309015
અમરેલી,13,ખાંભા,09,ગીદરડી - 019,019,1309019
અમરેલી,13,ખાંભા,09,ગોરાણા - 041,041,1309041
અમરેલી,13,ખાંભા,09,ઘુંઘવાણા - 030,030,1309030
અમરેલી,13,ખાંભા,09,ઘારી નાની - 010,010,1309010
અમરેલી,13,ખાંભા,09,ઘાવડીયા - 017,017,1309017
અમરેલી,13,ખાંભા,09,ચકરાવા - 026,026,1309026
અમરેલી,13,ખાંભા,09,જુના માલકનેસ - 044,044,1309044
અમરેલી,13,ખાંભા,09,જામકા - 042,042,1309042
અમરેલી,13,ખાંભા,09,જીકીયાળી - 003,003,1309003
અમરેલી,13,ખાંભા,09,જીવાપર - 043,043,1309043
અમરેલી,13,ખાંભા,09,ડ઼ેડાણ - 040,040,1309040
અમરેલી,13,ખાંભા,09,ત્રાકુંડા - 055,055,1309055
અમરેલી,13,ખાંભા,09,તાતણીયા - 016,016,1309016
અમરેલી,13,ખાંભા,09,તાલડા - 028,028,1309028
અમરેલી,13,ખાંભા,09,દડલી - 031,031,1309031
અમરેલી,13,ખાંભા,09,દાઠીયાળી - 014,014,1309014
અમરેલી,13,ખાંભા,09,નવા માલકનેસ - 045,045,1309045
અમરેલી,13,ખાંભા,09,નેસડી નં-૨ - 049,049,1309049
અમરેલી,13,ખાંભા,09,નાનુડી - 013,013,1309013
અમરેલી,13,ખાંભા,09,નાના વીસાવદર - 009,009,1309009
અમરેલી,13,ખાંભા,09,નિંગાળા નં-૨ - 050,050,1309050
અમરેલી,13,ખાંભા,09,પચપચીયા - 033,033,1309033
અમરેલી,13,ખાંભા,09,પાટી - 051,051,1309051
અમરેલી,13,ખાંભા,09,પીપરીયા - 034,034,1309034
અમરેલી,13,ખાંભા,09,પીપળવા - 020,020,1309020
અમરેલી,13,ખાંભા,09,બાબરપુર - 025,025,1309025
અમરેલી,13,ખાંભા,09,બારમણ નાના - 038,038,1309038
અમરેલી,13,ખાંભા,09,બારમણ મોટા - 037,037,1309037
અમરેલી,13,ખાંભા,09,બોરાળા - 024,024,1309024
અમરેલી,13,ખાંભા,09,ભુંડણી - 039,039,1309039
અમરેલી,13,ખાંભા,09,ભાડ - 008,008,1309008
અમરેલી,13,ખાંભા,09,ભાણીયા - 018,018,1309018
અમરેલી,13,ખાંભા,09,ભાવરડી - 021,021,1309021
અમરેલી,13,ખાંભા,09,મુંજીયાસર - 048,048,1309048
અમરેલી,13,ખાંભા,09,રુગનાથપુર - 002,002,1309002
અમરેલી,13,ખાંભા,09,રબારીકા - 036,036,1309036
અમરેલી,13,ખાંભા,09,રાયડી - 052,052,1309052
અમરેલી,13,ખાંભા,09,લાસા - 011,011,1309011
અમરેલી,13,ખાંભા,09,વાકીયા - 004,004,1309004
અમરેલી,13,ખાંભા,09,વાંગઘ્રા - 056,056,1309056
અમરેલી,13,ખાંભા,09,સમઢીયાળા નં-૨ - 054,054,1309054
અમરેલી,13,ખાંભા,09,સમઢીયાળા મોટા - 001,001,1309001
અમરેલી,13,ખાંભા,09,સરાકડીયા (દિવાન) - 022,022,1309022
અમરેલી,13,ખાંભા,09,સરાકડીયા મોટા - 053,053,1309053
અમરેલી,13,ખાંભા,09,સાળવા - 035,035,1309035
અમરેલી,13,ખાંભા,09,હનમાનપુર - 027,027,1309027
અમરેલી,13,જાફરાબાદ,10,એભલવડ - 002,002,1310002
અમરેલી,13,જાફરાબાદ,10,કડિયાળી - 041,041,1310041
અમરેલી,13,જાફરાબાદ,10,કેરાળા - 037,037,1310037
અમરેલી,13,જાફરાબાદ,10,કાગવદર - 009,009,1310009
અમરેલી,13,જાફરાબાદ,10,કોળી કંથારીયા - 010,010,1310010
અમરેલી,13,જાફરાબાદ,10,ખાલસા કંથારીયા - 011,011,1310011
અમરેલી,13,જાફરાબાદ,10,ઘેંસપુર - 033,033,1310033
અમરેલી,13,જાફરાબાદ,10,ચીત્રાસર - 035,035,1310035
અમરેલી,13,જાફરાબાદ,10,છેલણા - 019,019,1310019
અમરેલી,13,જાફરાબાદ,10,જુની જીકાદ્રી - 014,014,1310014
અમરેલી,13,જાફરાબાદ,10,જાફરાબાદ - 043,043,1310043
અમરેલી,13,જાફરાબાદ,10,ટીંબી - 017,017,1310017
અમરેલી,13,જાફરાબાદ,10,દુધાળા - 022,022,1310022
અમરેલી,13,જાફરાબાદ,10,ધારાબંદર - 038,038,1310038
અમરેલી,13,જાફરાબાદ,10,ધોળાદ્રી - 023,023,1310023
અમરેલી,13,જાફરાબાદ,10,નવી જીકાદ્રી - 013,013,1310013
અમરેલી,13,જાફરાબાદ,10,નાગેશ્રી - 024,024,1310024
અમરેલી,13,જાફરાબાદ,10,પાટી માણસા - 001,001,1310001
અમરેલી,13,જાફરાબાદ,10,પીછડી - 005,005,1310005
અમરેલી,13,જાફરાબાદ,10,ફાચરિયા - 004,004,1310004
અમરેલી,13,જાફરાબાદ,10,બલાણા - 040,040,1310040
અમરેલી,13,જાફરાબાદ,10,બાબરકોટ - 032,032,1310032
અમરેલી,13,જાફરાબાદ,10,બાલાનીવાવ - 012,012,1310012
અમરેલી,13,જાફરાબાદ,10,ભટવદર - 007,007,1310007
અમરેલી,13,જાફરાબાદ,10,ભાંકોદર - 029,029,1310029
અમરેલી,13,જાફરાબાદ,10,ભાડા - 018,018,1310018
અમરેલી,13,જાફરાબાદ,10,મીઠાપુર - 025,025,1310025
અમરેલી,13,જાફરાબાદ,10,મીતીયાળા - 026,026,1310026
અમરેલી,13,જાફરાબાદ,10,મોટા માણસા - 016,016,1310016
અમરેલી,13,જાફરાબાદ,10,રોહીસા - 039,039,1310039
અમરેલી,13,જાફરાબાદ,10,લુણસાપુર - 028,028,1310028
અમરેલી,13,જાફરાબાદ,10,લોઠપુર - 008,008,1310008
અમરેલી,13,જાફરાબાદ,10,લોર - 003,003,1310003
અમરેલી,13,જાફરાબાદ,10,વડલી - 036,036,1310036
અમરેલી,13,જાફરાબાદ,10,વઢેરા - 042,042,1310042
અમરેલી,13,જાફરાબાદ,10,વાંઢ - 027,027,1310027
અમરેલી,13,જાફરાબાદ,10,વારાહસ્વરૂપ - 031,031,1310031
અમરેલી,13,જાફરાબાદ,10,શીયાળબેટ - 030,030,1310030
અમરેલી,13,જાફરાબાદ,10,સરોવડા - 006,006,1310006
અમરેલી,13,જાફરાબાદ,10,સાકરીયા નાના - 020,020,1310020
અમરેલી,13,જાફરાબાદ,10,સાકરીયા મોટા - 034,034,1310034
અમરેલી,13,જાફરાબાદ,10,સોખડા - 021,021,1310021
અમરેલી,13,જાફરાબાદ,10,હેમાળ - 015,015,1310015
અમરેલી,13,રાજુલા,11,અમુલી - 007,007,1311007
અમરેલી,13,રાજુલા,11,આગરીયા નવા - 018,018,1311018
અમરેલી,13,રાજુલા,11,આગરીયા મોટા - 019,019,1311019
અમરેલી,13,રાજુલા,11,ઉચૈયા - 086,086,1311086
અમરેલી,13,રાજુલા,11,ઉંટીયા - 036,036,1311036
અમરેલી,13,રાજુલા,11,કુંડલીયાળા - 026,026,1311026
અમરેલી,13,રાજુલા,11,કડીયાળી - 071,071,1311071
અમરેલી,13,રાજુલા,11,કથીવદર - 068,068,1311068
અમરેલી,13,રાજુલા,11,કુંભારીયા - 059,059,1311059
અમરેલી,13,રાજુલા,11,કાતર - 053,053,1311053
અમરેલી,13,રાજુલા,11,કોટડી - 039,039,1311039
અમરેલી,13,રાજુલા,11,કોવાયા - 088,088,1311088
અમરેલી,13,રાજુલા,11,ખેરા - 090,090,1311090
અમરેલી,13,રાજુલા,11,ખેરાલી નાની - 003,003,1311003
અમરેલી,13,રાજુલા,11,ખેરાલી મોટી - 004,004,1311004
અમરેલી,13,રાજુલા,11,ખાખબાઇ - 054,054,1311054
અમરેલી,13,રાજુલા,11,ખાંભલીયા - 056,056,1311056
અમરેલી,13,રાજુલા,11,ખારી - 005,005,1311005
અમરેલી,13,રાજુલા,11,ગાંજાવદર - 035,035,1311035
અમરેલી,13,રાજુલા,11,ઘુડીઆ આગરીયા - 021,021,1311021
અમરેલી,13,રાજુલા,11,ચાંચ - 091,091,1311091
અમરેલી,13,રાજુલા,11,ચારોડીયા - 025,025,1311025
અમરેલી,13,રાજુલા,11,ચોત્રા - 082,082,1311082
અમરેલી,13,રાજુલા,11,છતડીયા - 072,072,1311072
અમરેલી,13,રાજુલા,11,છાપરી - 014,014,1311014
અમરેલી,13,રાજુલા,11,જોલાપર - 060,060,1311060
અમરેલી,13,રાજુલા,11,ઝાંઝરડા - 024,024,1311024
અમરેલી,13,રાજુલા,11,ઝાંપોદર - 038,038,1311038
અમરેલી,13,રાજુલા,11,ઝીંઝકા - 031,031,1311031
અમરેલી,13,રાજુલા,11,ડુંગર - 093,093,1311093
અમરેલી,13,રાજુલા,11,ડુંગરપરડા - 028,028,1311028
અમરેલી,13,રાજુલા,11,ડોલીયા - 013,013,1311013
અમરેલી,13,રાજુલા,11,દેવકા - 058,058,1311058
અમરેલી,13,રાજુલા,11,દાતરડી - 064,064,1311064
અમરેલી,13,રાજુલા,11,દીપડ઼ીયા - 016,016,1311016
અમરેલી,13,રાજુલા,11,ધારેશ્વર - 017,017,1311017
અમરેલી,13,રાજુલા,11,ધારાનો નેશ - 083,083,1311083
અમરેલી,13,રાજુલા,11,નવાગામ - 008,008,1311008
અમરેલી,13,રાજુલા,11,નેસડી નં.-૧ - 062,062,1311062
અમરેલી,13,રાજુલા,11,નિંગાળા નં.૧ - 070,070,1311070
અમરેલી,13,રાજુલા,11,પટવા - 065,065,1311065
અમરેલી,13,રાજુલા,11,પિપાવાવ - 069,069,1311069
અમરેલી,13,રાજુલા,11,બર્બટાણા - 015,015,1311015
અમરેલી,13,રાજુલા,11,બાબરીયાઘાર - 006,006,1311006
અમરેલી,13,રાજુલા,11,બારપટોળી - 074,074,1311074
અમરેલી,13,રાજુલા,11,બાલાપર - 009,009,1311009
અમરેલી,13,રાજુલા,11,ભચાદર - 084,084,1311084
અમરેલી,13,રાજુલા,11,ભેરાઇ - 087,087,1311087
અમરેલી,13,રાજુલા,11,ભાક્ષી - 001,001,1311001
અમરેલી,13,રાજુલા,11,મજાદર - 061,061,1311061
અમરેલી,13,રાજુલા,11,મસુંદડા નાના-મોટા - 010,010,1311010
અમરેલી,13,રાજુલા,11,માંડરડી નવી-જુની - 022,022,1311022
અમરેલી,13,રાજુલા,11,માંડલ - 012,012,1311012
અમરેલી,13,રાજુલા,11,મોભીયાણા નાના - 030,030,1311030
અમરેલી,13,રાજુલા,11,મોભીયાણા મોટા - 029,029,1311029
અમરેલી,13,રાજુલા,11,મોરંગી - 011,011,1311011
અમરેલી,13,રાજુલા,11,રાજપરડા - 034,034,1311034
અમરેલી,13,રાજુલા,11,રાજુલા - 092,092,1311092
અમરેલી,13,રાજુલા,11,રાભડા - 063,063,1311063
અમરેલી,13,રાજુલા,11,રામપરા નં.૧ - 032,032,1311032
અમરેલી,13,રાજુલા,11,રામપરા નં.૨ - 085,085,1311085
અમરેલી,13,રાજુલા,11,રીંગણીયાળા નાના - 037,037,1311037
અમરેલી,13,રાજુલા,11,રીંગણીયાળા મોટા - 027,027,1311027
અમરેલી,13,રાજુલા,11,વડ - 073,073,1311073
અમરેલી,13,રાજુલા,11,વડલી - 023,023,1311023
અમરેલી,13,રાજુલા,11,વાવડી - 020,020,1311020
અમરેલી,13,રાજુલા,11,વાવેરા - 002,002,1311002
અમરેલી,13,રાજુલા,11,વિસળીયા - 067,067,1311067
અમરેલી,13,રાજુલા,11,સમઢીયાળા નં.૧ - 066,066,1311066
અમરેલી,13,રાજુલા,11,સાંજણાવાવ - 033,033,1311033
અમરેલી,13,રાજુલા,11,હડમતીયા - 057,057,1311057
અમરેલી,13,રાજુલા,11,હીંડોરણા - 055,055,1311055
અમરેલી,13,અમરેલી શહેર,12,અમરેલી - 001,001,1312001
ભાવનગર,14,વલ્લભીપુર,02,આણંદપુર - 048,048,1402048
ભાવનગર,14,વલ્લભીપુર,02,ઈટાળીયા - 021,021,1402021
ભાવનગર,14,વલ્લભીપુર,02,ઉજળવાવ - 006,006,1402006
ભાવનગર,14,વલ્લભીપુર,02,કંથારીયા - 037,037,1402037
ભાવનગર,14,વલ્લભીપુર,02,કલ્યાણપર - 045,045,1402045
ભાવનગર,14,વલ્લભીપુર,02,કાનપર - 024,024,1402024
ભાવનગર,14,વલ્લભીપુર,02,કાળા તળાવ - 028,028,1402028
ભાવનગર,14,વલ્લભીપુર,02,ખેતાં ટીંબી - 031,031,1402031
ભાવનગર,14,વલ્લભીપુર,02,ઘેલડી - 057,057,1402057
ભાવનગર,14,વલ્લભીપુર,02,ચમારડી - 054,054,1402054
ભાવનગર,14,વલ્લભીપુર,02,ચાડા - 012,012,1402012
ભાવનગર,14,વલ્લભીપુર,02,જુના રતનપર - 011,011,1402011
ભાવનગર,14,વલ્લભીપુર,02,જુના રામપર - 051,051,1402051
ભાવનગર,14,વલ્લભીપુર,02,જુની રાજસ્થળી - 050,050,1402050
ભાવનગર,14,વલ્લભીપુર,02,જલાલપુર - 008,008,1402008
ભાવનગર,14,વલ્લભીપુર,02,જાળીયા (ભા) - 014,014,1402014
ભાવનગર,14,વલ્લભીપુર,02,તોતણીયાળા - 009,009,1402009
ભાવનગર,14,વલ્લભીપુર,02,દુદાધાર - 029,029,1402029
ભાવનગર,14,વલ્લભીપુર,02,દરેડ - 013,013,1402013
ભાવનગર,14,વલ્લભીપુર,02,દાત્રેટીયા - 004,004,1402004
ભાવનગર,14,વલ્લભીપુર,02,નવા રામપર - 052,052,1402052
ભાવનગર,14,વલ્લભીપુર,02,નવાગામ (ગા) - 034,034,1402034
ભાવનગર,14,વલ્લભીપુર,02,નવાગામ-૨ - 038,038,1402038
ભાવનગર,14,વલ્લભીપુર,02,નવાણીયા - 025,025,1402025
ભાવનગર,14,વલ્લભીપુર,02,નવી ઘરાઈ - 059,059,1402059
ભાવનગર,14,વલ્લભીપુર,02,નવી રાજસ્થળી - 058,058,1402058
ભાવનગર,14,વલ્લભીપુર,02,નશીતપુર - 010,010,1402010
ભાવનગર,14,વલ્લભીપુર,02,પચ્છેગામ - 040,040,1402040
ભાવનગર,14,વલ્લભીપુર,02,પાટણા - 005,005,1402005
ભાવનગર,14,વલ્લભીપુર,02,પાટી - 053,053,1402053
ભાવનગર,14,વલ્લભીપુર,02,પાણવી - 001,001,1402001
ભાવનગર,14,વલ્લભીપુર,02,પાલનપુર - 047,047,1402047
ભાવનગર,14,વલ્લભીપુર,02,પીપરીયા - 023,023,1402023
ભાવનગર,14,વલ્લભીપુર,02,પીપળ - 015,015,1402015
ભાવનગર,14,વલ્લભીપુર,02,પીપળી - 049,049,1402049
ભાવનગર,14,વલ્લભીપુર,02,ભોજપરા - 022,022,1402022
ભાવનગર,14,વલ્લભીપુર,02,ભોરણીયા - 017,017,1402017
ભાવનગર,14,વલ્લભીપુર,02,મેઘવદર - 042,042,1402042
ભાવનગર,14,વલ્લભીપુર,02,મેલાણા - 027,027,1402027
ભાવનગર,14,વલ્લભીપુર,02,મુળ ઘરાઈ - 007,007,1402007
ભાવનગર,14,વલ્લભીપુર,02,મેવાસા - 019,019,1402019
ભાવનગર,14,વલ્લભીપુર,02,માલપરા - 003,003,1402003
ભાવનગર,14,વલ્લભીપુર,02,મોટી ધરાઈ - 018,018,1402018
ભાવનગર,14,વલ્લભીપુર,02,મોણપુર - 036,036,1402036
ભાવનગર,14,વલ્લભીપુર,02,રંગપુર - 016,016,1402016
ભાવનગર,14,વલ્લભીપુર,02,રતનપર (ગા) - 020,020,1402020
ભાવનગર,14,વલ્લભીપુર,02,રાજપરા (ભાયાતી) - 026,026,1402026
ભાવનગર,14,વલ્લભીપુર,02,રાજ઼પરા (ભાલ) - 056,056,1402056
ભાવનગર,14,વલ્લભીપુર,02,રાજપીપળા - 055,055,1402055
ભાવનગર,14,વલ્લભીપુર,02,લુણધરા - 002,002,1402002
ભાવનગર,14,વલ્લભીપુર,02,લાખણકા - 043,043,1402043
ભાવનગર,14,વલ્લભીપુર,02,લીંમડા - 033,033,1402033
ભાવનગર,14,વલ્લભીપુર,02,લોલીયાણા - 030,030,1402030
ભાવનગર,14,વલ્લભીપુર,02,વલ્લભીપુર - 060,060,1402060
ભાવનગર,14,વલ્લભીપુર,02,વેળાવદર - 041,041,1402041
ભાવનગર,14,વલ્લભીપુર,02,વાવડી - 044,044,1402044
ભાવનગર,14,વલ્લભીપુર,02,વીરડી - 046,046,1402046
ભાવનગર,14,વલ્લભીપુર,02,શાહપુર - 035,035,1402035
ભાવનગર,14,વલ્લભીપુર,02,હડમતીયા - 032,032,1402032
ભાવનગર,14,વલ્લભીપુર,02,હળીયાદ - 039,039,1402039
ભાવનગર,14,ઉમરાળા,04,અલમપર - 001,001,1404001
ભાવનગર,14,ઉમરાળા,04,ઇંગોરાળા - 016,016,1404016
ભાવનગર,14,ઉમરાળા,04,ઉજળવાવ - 005,005,1404005
ભાવનગર,14,ઉમરાળા,04,ઉમરાળા - 042,042,1404042
ભાવનગર,14,ઉમરાળા,04,કેરીયા - 024,024,1404024
ભાવનગર,14,ઉમરાળા,04,ખીજડીયા - 015,015,1404015
ભાવનગર,14,ઉમરાળા,04,ગાંગાવાડા - 018,018,1404018
ભાવનગર,14,ઉમરાળા,04,ગોલરામા - 040,040,1404040
ભાવનગર,14,ઉમરાળા,04,ચિત્રાવાવ - 002,002,1404002
ભાવનગર,14,ઉમરાળા,04,ચોગઠ - 020,020,1404020
ભાવનગર,14,ઉમરાળા,04,જાળીયા - 029,029,1404029
ભાવનગર,14,ઉમરાળા,04,ઝાંઝમેર - 037,037,1404037
ભાવનગર,14,ઉમરાળા,04,ટીંબા - 022,022,1404022
ભાવનગર,14,ઉમરાળા,04,ટીંબી - 019,019,1404019
ભાવનગર,14,ઉમરાળા,04,ઠોંડા - 032,032,1404032
ભાવનગર,14,ઉમરાળા,04,ડેડકડી - 026,026,1404026
ભાવનગર,14,ઉમરાળા,04,ડંભાળીયા - 021,021,1404021
ભાવનગર,14,ઉમરાળા,04,તરપાળા - 010,010,1404010
ભાવનગર,14,ઉમરાળા,04,દડવા (રાંદલના) - 007,007,1404007
ભાવનગર,14,ઉમરાળા,04,દેવળીયા - 035,035,1404035
ભાવનગર,14,ઉમરાળા,04,ધરવાળા - 030,030,1404030
ભાવનગર,14,ઉમરાળા,04,ધામણકા - 011,011,1404011
ભાવનગર,14,ઉમરાળા,04,ધારુકા - 023,023,1404023
ભાવનગર,14,ઉમરાળા,04,ધોળા ગોદડજી - 008,008,1404008
ભાવનગર,14,ઉમરાળા,04,ધોળાગામ - 043,043,1404043
ભાવનગર,14,ઉમરાળા,04,પરવાળા - 027,027,1404027
ભાવનગર,14,ઉમરાળા,04,પીપરાળી - 025,025,1404025
ભાવનગર,14,ઉમરાળા,04,બજુડ - 041,041,1404041
ભાવનગર,14,ઉમરાળા,04,બોચડવા - 006,006,1404006
ભાવનગર,14,ઉમરાળા,04,ભોજાવદર - 017,017,1404017
ભાવનગર,14,ઉમરાળા,04,માલપરા - 038,038,1404038
ભાવનગર,14,ઉમરાળા,04,રંઘોળા - 034,034,1404034
ભાવનગર,14,ઉમરાળા,04,રતનપર - 012,012,1404012
ભાવનગર,14,ઉમરાળા,04,રેવા - 039,039,1404039
ભાવનગર,14,ઉમરાળા,04,રામણકા - 003,003,1404003
ભાવનગર,14,ઉમરાળા,04,લંગાળા - 036,036,1404036
ભાવનગર,14,ઉમરાળા,04,લાખાવાડ - 033,033,1404033
ભાવનગર,14,ઉમરાળા,04,લીમડા - 028,028,1404028
ભાવનગર,14,ઉમરાળા,04,વડોદ - 004,004,1404004
ભાવનગર,14,ઉમરાળા,04,વાંગધ્રા - 013,013,1404013
ભાવનગર,14,ઉમરાળા,04,સમઢીયાળા - 014,014,1404014
